,xmin,ymin,xmax,ymax,score,label
0,227.82679748535156,173.7481689453125,293.4168395996094,244.16864013671875,0.8170560598373413,Tree
1,38.2713737487793,64.20791625976562,155.06356811523438,183.76657104492188,0.76976478099823,Tree
2,168.2172088623047,125.94280242919922,227.14572143554688,187.19232177734375,0.687978208065033,Tree
3,260.4202575683594,271.2245178222656,334.9659729003906,337.94818115234375,0.6795159578323364,Tree
4,328.02874755859375,215.8218231201172,376.3929748535156,262.7935791015625,0.6130719780921936,Tree
5,375.0237121582031,253.76373291015625,400.0,293.09130859375,0.5650389194488525,Tree
6,177.2235870361328,280.91046142578125,227.18609619140625,332.45306396484375,0.4900624752044678,Tree
7,250.42942810058594,0.7385807037353516,308.76617431640625,47.44551086425781,0.4756312370300293,Tree
8,333.0364074707031,331.3457336425781,399.97076416015625,399.9095153808594,0.4667143225669861,Tree
9,303.86468505859375,167.053466796875,353.42913818359375,213.4569091796875,0.45580434799194336,Tree
10,192.71707153320312,345.8626403808594,281.8480224609375,400.0,0.43399131298065186,Tree
11,372.6505432128906,61.99170684814453,398.9935302734375,88.59281158447266,0.430703341960907,Tree
12,134.40528869628906,0.0,190.98768615722656,46.686004638671875,0.42970582842826843,Tree
13,0.2332667112350464,131.0548553466797,38.103946685791016,196.7679443359375,0.4261835217475891,Tree
14,354.1109313964844,136.0430145263672,399.0787048339844,191.27822875976562,0.41655731201171875,Tree
15,292.0986328125,67.70655822753906,349.7021179199219,128.82980346679688,0.41034919023513794,Tree
16,358.0030822753906,0.12791341543197632,400.0,16.035890579223633,0.36071354150772095,Tree
17,377.4689025878906,96.98886108398438,400.0,138.18116760253906,0.29185593128204346,Tree
18,294.8211975097656,0.4877607822418213,340.8276062011719,22.906145095825195,0.2872965931892395,Tree
19,377.0841979980469,22.843875885009766,400.0,65.51055145263672,0.28124749660491943,Tree
20,275.6229553222656,101.91088104248047,307.3384704589844,137.7808074951172,0.2515089511871338,Tree
21,230.78713989257812,295.77166748046875,271.8164978027344,345.70745849609375,0.25142496824264526,Tree
22,188.69241333007812,0.0,229.66261291503906,24.485830307006836,0.24155932664871216,Tree
23,376.19610595703125,205.9014892578125,399.86602783203125,252.45541381835938,0.238316148519516,Tree
24,47.92266082763672,8.717341423034668,94.2535171508789,59.00872039794922,0.23716679215431213,Tree
25,288.3177795410156,233.4408416748047,309.9394836425781,255.11126708984375,0.2356092929840088,Tree
26,296.3880615234375,136.36825561523438,320.40863037109375,161.02426147460938,0.20527926087379456,Tree
