,xmin,ymin,xmax,ymax,score,label
0,306.24761962890625,77.09322357177734,372.2445068359375,140.39585876464844,0.8323047161102295,Tree
1,238.121337890625,335.7565612792969,301.60186767578125,398.35601806640625,0.7566666603088379,Tree
2,47.53530502319336,59.23192596435547,104.64090728759766,110.87936401367188,0.7400088906288147,Tree
3,29.972108840942383,210.29904174804688,90.29969024658203,269.16046142578125,0.7303629517555237,Tree
4,62.06330871582031,116.36378479003906,99.13558959960938,157.66976928710938,0.6582834124565125,Tree
5,192.2491455078125,321.87158203125,232.57261657714844,360.2550048828125,0.6553298234939575,Tree
6,336.5821533203125,149.71371459960938,378.99627685546875,195.91952514648438,0.6552767753601074,Tree
7,352.405517578125,13.670345306396484,400.0,78.44251251220703,0.6536241769790649,Tree
8,217.54823303222656,275.55169677734375,266.5280456542969,326.7961730957031,0.645001232624054,Tree
9,86.51309967041016,182.6747283935547,151.37452697753906,247.29588317871094,0.6422551274299622,Tree
10,232.4981231689453,115.97187805175781,288.05999755859375,181.5521240234375,0.6401798129081726,Tree
11,21.675512313842773,315.74737548828125,83.51948547363281,378.28759765625,0.6350473761558533,Tree
12,129.82305908203125,1.114963173866272,174.68272399902344,40.527156829833984,0.6312539577484131,Tree
13,204.5581817626953,27.166099548339844,246.4249725341797,71.41210174560547,0.6284632682800293,Tree
14,157.35916137695312,173.76380920410156,229.18710327148438,243.85487365722656,0.6284120678901672,Tree
15,291.73809814453125,143.4176025390625,333.6324462890625,186.44007873535156,0.6230549216270447,Tree
16,181.91844177246094,85.6302719116211,227.913818359375,133.0405731201172,0.6178025007247925,Tree
17,89.4886474609375,265.5343017578125,123.3360824584961,300.4372253417969,0.6156190633773804,Tree
18,101.14179229736328,144.8874053955078,142.63877868652344,182.19186401367188,0.5895727276802063,Tree
19,125.86124420166016,234.17608642578125,168.4093780517578,274.0089111328125,0.5854085683822632,Tree
20,0.0,131.4291534423828,54.0098876953125,198.71324157714844,0.5636704564094543,Tree
21,274.9483337402344,284.6750183105469,319.34429931640625,330.2020263671875,0.5623931288719177,Tree
22,169.24891662597656,255.4166717529297,219.83233642578125,314.9954528808594,0.5522775053977966,Tree
23,270.5247802734375,180.2686767578125,308.6598815917969,217.57479858398438,0.548493504524231,Tree
24,172.764404296875,133.64781188964844,216.75216674804688,170.4657440185547,0.5350700616836548,Tree
25,344.7431335449219,201.5511016845703,373.4314880371094,227.54367065429688,0.5100527405738831,Tree
26,244.33267211914062,58.87453079223633,277.5760498046875,92.46305084228516,0.5036973357200623,Tree
27,16.56133460998535,105.892578125,53.407535552978516,140.18338012695312,0.5015790462493896,Tree
28,0.19143396615982056,0.0,18.6701717376709,37.278507232666016,0.4926239848136902,Tree
29,0.1689225435256958,50.03532028198242,41.911441802978516,108.53443145751953,0.48854050040245056,Tree
30,59.468589782714844,0.32337069511413574,117.09949493408203,28.236631393432617,0.4651572108268738,Tree
31,116.36666107177734,348.3855895996094,167.07315063476562,396.2438659667969,0.45698288083076477,Tree
32,374.6702880859375,278.17779541015625,400.0,320.94891357421875,0.45361271500587463,Tree
33,305.3421630859375,311.3379821777344,364.2146301269531,359.9148254394531,0.4515227675437927,Tree
34,322.8099365234375,263.0361328125,369.5977783203125,309.6925048828125,0.44523850083351135,Tree
35,61.061405181884766,289.9533996582031,98.06363677978516,332.7228698730469,0.44431623816490173,Tree
36,120.84037017822266,289.47821044921875,174.14059448242188,343.0539245605469,0.4276602566242218,Tree
37,281.3112487792969,40.25379180908203,319.3955078125,78.32706451416016,0.40315085649490356,Tree
38,352.8720397949219,225.23484802246094,397.77618408203125,272.0789489746094,0.3931323289871216,Tree
39,113.51364135742188,75.18885803222656,171.59786987304688,133.37359619140625,0.3877418637275696,Tree
40,13.354028701782227,265.7775573730469,60.56190490722656,310.76513671875,0.38546356558799744,Tree
41,229.52577209472656,0.012847661972045898,276.2350769042969,25.6776123046875,0.3807986378669739,Tree
42,381.39801025390625,320.85205078125,400.0,356.1670227050781,0.37549543380737305,Tree
43,92.8625717163086,329.9287109375,120.11952209472656,362.4930725097656,0.37246519327163696,Tree
44,375.6827087402344,167.82620239257812,400.0,207.36172485351562,0.3712068796157837,Tree
45,263.3827209472656,225.918212890625,309.28857421875,273.54608154296875,0.3690788745880127,Tree
46,0.5137225389480591,302.80859375,22.895328521728516,348.8879699707031,0.35894495248794556,Tree
